logainm_id,permalink,irish,english,form_state,category_id,category,direct_counties,inferred_counties,parents,latitude,longitude,coordinate_usable,disposition
296,https://www.logainm.ie/296.aspx,Na hOirthir Uachtaracha,Orior Upper,bilingual,BAR,barony,Armagh | Down,Armagh | Down,CON:Armagh | CON:Down,54.141949640632205,-6.431363507153001,True,administrative_boundary_review
2121,https://www.logainm.ie/2121.aspx,Caisleán Mhic Conchúir,Castleconor,bilingual,PAR,civil parish,Mayo | Sligo,Mayo | Sligo,CON:Mayo | CON:Sligo | BAR:Tireragh | BAR:Tireragh,54.17005187965308,-9.062433977587407,True,administrative_boundary_review
2338,https://www.logainm.ie/2338.aspx,Teampall Uí Bhrídeáin,Templebredon,bilingual,PAR,civil parish,Limerick | Tipperary,Limerick | Tipperary,CON:Limerick | CON:Tipperary | BAR:Coonagh | BAR:Clanwilliam,52.49990920368773,-8.347233703249227,True,administrative_boundary_review
2751,https://www.logainm.ie/2751.aspx,An tIúr,Newry,bilingual,PAR,civil parish,Armagh | Down,Armagh | Down,CON:Armagh | CON:Down | BAR:Oneilland West | BAR:Orior Upper,54.2804919925629,-6.43413878111198,True,administrative_boundary_review
3254,https://www.logainm.ie/3254.aspx,,Bunclody-Carrickduff,english_only,ID,population centre,Carlow | Wexford,Carlow | Wexford,CON:Carlow | CON:Wexford | BAR:Forth | BAR:Scarawalsh | PAR:Barragh | PAR:Saint Mary's Newtownbarry,52.65563709289534,-6.655691771533817,True,administrative_boundary_review
28604,https://www.logainm.ie/28604.aspx,Cúil an tSúdaire,Portarlington,bilingual,B,town,Laois | Offaly,Laois | Offaly,CON:Laois | CON:Offaly | BAR:Portnahinch | BAR:Philipstown Upper | PAR:Lea | PAR:Clonyhurk,53.16059605234738,-7.190257842234528,True,administrative_boundary_review
55594,https://www.logainm.ie/55594.aspx,Buaile na Sceiche,Ballinaskea,bilingual,BF,townland,Cork | Wicklow,Cork | Wicklow,CON:Wicklow | CON:Cork | BAR:Ballinacor South | CTH:Cork | CBA:Arklow | PAR:Ballinacor | TR:Knockrath,52.979937925991145,-6.431321301271071,True,administrative_boundary_review
58474,https://www.logainm.ie/58474.aspx,,Macfinn Lower,english_only,BF,townland,Antrim | Derry,Antrim | Derry,CON:Derry | BAR:North-East Liberties of Coleraine | CON:Antrim | PAR:Ballymoney | BAR:Dunluce Upper,55.0820606056164,-6.5963439262205,True,administrative_boundary_review
62149,https://www.logainm.ie/62149.aspx,,Ballygan Upper,english_only,BF,townland,Antrim | Derry,Antrim | Derry,CON:Antrim | BAR:Dunluce Upper | CON:Derry | BAR:North-East Liberties of Coleraine | PAR:Ballymoney,55.086147313773424,-6.58109756673654,True,administrative_boundary_review
62162,https://www.logainm.ie/62162.aspx,,Ballywindelland Upper,english_only,BF,townland,Antrim | Derry,Antrim | Derry,CON:Antrim | BAR:Dunluce Upper | CON:Derry | BAR:North-East Liberties of Coleraine | PAR:Ballymoney,55.0935094877411,-6.589717690501136,True,administrative_boundary_review
62179,https://www.logainm.ie/62179.aspx,,Colebreene Lower,english_only,BF,townland,Antrim | Derry,Antrim | Derry,CON:Antrim | BAR:Dunluce Upper | CON:Derry | BAR:North-East Liberties of Coleraine | PAR:Ballymoney,55.08279006896932,-6.606589245781494,True,administrative_boundary_review
62208,https://www.logainm.ie/62208.aspx,,Heagles,english_only,BF,townland,Antrim | Derry,Antrim | Derry,CON:Antrim | BAR:Dunluce Upper | CON:Derry | BAR:North-East Liberties of Coleraine | PAR:Ballymoney,55.115915926617035,-6.568819384337778,True,administrative_boundary_review
62231,https://www.logainm.ie/62231.aspx,,Seacon Lower,english_only,BF,townland,Antrim | Derry,Antrim | Derry,CON:Antrim | BAR:Dunluce Upper | CON:Derry | BAR:North-East Liberties of Coleraine | PAR:Ballymoney,55.09286477050973,-6.571909919560314,True,administrative_boundary_review
62232,https://www.logainm.ie/62232.aspx,,Seacon More,english_only,BF,townland,Antrim | Derry,Antrim | Derry,CON:Antrim | BAR:Dunluce Upper | CON:Derry | BAR:North-East Liberties of Coleraine | PAR:Ballymoney,55.1013755638389,-6.5647973666277935,True,administrative_boundary_review
67159,https://www.logainm.ie/67159.aspx,An Airglinn,Araglin River,bilingual,ABH,river,Cork | Tipperary | Waterford,Cork | Tipperary | Waterford,CON:Cork | CON:Waterford | CON:Tipperary,52.20632750176818,-8.058517891364364,True,plausible_cross_boundary_feature
67168,https://www.logainm.ie/67168.aspx,An Chlaoideach,Bilboa River,bilingual,ABH,river,Limerick | Tipperary,Limerick | Tipperary,CON:Limerick | CON:Tipperary,52.65415449599929,-8.22537230061047,True,plausible_cross_boundary_feature
67183,https://www.logainm.ie/67183.aspx,Gleann an Chláir,Clare Glen,bilingual,GL,valley,Limerick | Tipperary,Limerick | Tipperary,CON:Limerick | CON:Tipperary,52.68471434876757,-8.395601607525697,True,plausible_cross_boundary_feature
67184,https://www.logainm.ie/67184.aspx,Abhainn an Chláir,Clare River,bilingual,ABH,river,Limerick | Tipperary,Limerick | Tipperary,CON:Limerick | CON:Tipperary,52.6999074102671,-8.26481192965452,True,plausible_cross_boundary_feature
67200,https://www.logainm.ie/67200.aspx,Na Gaibhlte,Galty Mountains | Galtee Mountains,bilingual,SL,mountain or mountain range,Limerick | Tipperary,Limerick | Tipperary,CON:Limerick | CON:Tipperary,52.37115519096123,-8.1622567959858,True,plausible_cross_boundary_feature
67201,https://www.logainm.ie/67201.aspx,Cnoc Mór na nGaibhlte,Galtymore Mountain,bilingual,SL,mountain or mountain range,Limerick | Tipperary,Limerick | Tipperary,CON:Limerick | CON:Tipperary,52.3666403501448,-8.17692263812664,True,plausible_cross_boundary_feature
67203,https://www.logainm.ie/67203.aspx,Gleann Eatharlaí,Glen of Aherlow,bilingual,GL,valley,Limerick | Tipperary,Limerick | Tipperary,CON:Limerick | CON:Tipperary,52.42149610271988,-8.154356200931748,True,plausible_cross_boundary_feature
67207,https://www.logainm.ie/67207.aspx,Machaire na Mumhan,Golden Vale,bilingual,D,locality,Limerick | Tipperary,Limerick | Tipperary,CON:Limerick | CON:Tipperary,52.48666887664673,-8.143542502079784,True,plausible_cross_boundary_feature
67220,https://www.logainm.ie/67220.aspx,Sléibhte Chnoc Mhaoldomhnaigh,Knockmealdown Mountains,bilingual,SL,mountain or mountain range,Tipperary | Waterford,Tipperary | Waterford,CON:Waterford | CON:Tipperary,52.22563425037188,-7.91364867268432,True,plausible_cross_boundary_feature
67224,https://www.logainm.ie/67224.aspx,An Loinneán,Lingaun River,bilingual,ABH,river,Kilkenny | Tipperary,Kilkenny | Tipperary,CON:Kilkenny | CON:Tipperary | BAR:Iverk | BAR:Iffa and Offa East | PAR:Tibberaghny | PAR:Newtownlennan,52.419530308648575,-7.474475631963422,True,plausible_cross_boundary_feature
67225,https://www.logainm.ie/67225.aspx,An Bhrosnach Bheag,Little Brosna River,bilingual,ABH,river,Offaly | Tipperary,Offaly | Tipperary,CON:Tipperary | CON:Offaly,53.139206097077846,-8,True,plausible_cross_boundary_feature
67232,https://www.logainm.ie/67232.aspx,An Mhaoilchearn,Mulkear River,bilingual,ABH,river,Limerick | Tipperary,Limerick | Tipperary,CON:Limerick | BAR:Clanwilliam | PAR:Clonkeen | BF:Clonkeen (Molyneux) | BF:Clonkeen (Barrington) | CON:Tipperary,52.67928453040949,-8.406643098149289,True,plausible_cross_boundary_feature
67235,https://www.logainm.ie/67235.aspx,An Abha Mhuimhneach,Munster River,bilingual,ABH,river,Kilkenny | Tipperary,Kilkenny | Tipperary,CON:Kilkenny | CON:Tipperary,52.600204850968304,-7.48043424723679,True,plausible_cross_boundary_feature
67239,https://www.logainm.ie/67239.aspx,Abhainn Uaithne,Newport River,bilingual,ABH,river,Limerick | Tipperary,Limerick | Tipperary,CON:Limerick | CON:Tipperary,52.70212299072583,-8.429047297012968,True,plausible_cross_boundary_feature
67241,https://www.logainm.ie/67241.aspx,Abhainn Chalatroma,Ollatrim River,bilingual,ABH,river,Offaly | Tipperary,Offaly | Tipperary,CON:Tipperary | BAR:Ormond Upper | PAR:Aghnameadle | BF:Ollatrim | CON:Offaly,52.8893550734269,-8.074291818973167,True,plausible_cross_boundary_feature
67248,https://www.logainm.ie/67248.aspx,An Eatharlach,River Aherlow,bilingual,ABH,river,Limerick | Tipperary,Limerick | Tipperary,CON:Limerick | CON:Tipperary,52.4215308118473,-8.12495509554491,True,plausible_cross_boundary_feature
67251,https://www.logainm.ie/67251.aspx,Abhainn na Fuinseann,River Funshion,bilingual,ABH,river,Cork | Limerick | Tipperary,Cork | Limerick | Tipperary,CON:Cork | BAR:Condons and Clangibbon | PAR:Aghacross | PAR:Derryvillane | CON:Limerick | CON:Tipperary,52.24334711128445,-8.263550022366994,True,plausible_cross_boundary_feature
67253,https://www.logainm.ie/67253.aspx,An Uidhir,River Nier | The Nier,bilingual,ABH,river,Tipperary | Waterford,Tipperary | Waterford,CON:Waterford | BAR:Glenahiry | BAR:Upperthird | PAR:Mothel | BF:Coolnahorna | CON:Tipperary,52.27489406782681,-7.780219319142581,True,plausible_cross_boundary_feature
67254,https://www.logainm.ie/67254.aspx,An Fheoir,River Nore,bilingual,ABH,river,Kilkenny | Laois | Tipperary | Waterford,Kilkenny | Laois | Tipperary | Waterford | Wexford,CON:Kilkenny | BAR:Shillelogher | BAR:Crannagh | BAR:Ida | BAR:Kilkenny | CON:Laois | CON:Waterford | CON:Tipperary,52.902209515698694,-7.782260516715038,True,plausible_cross_boundary_feature
67256,https://www.logainm.ie/67256.aspx,An tSiúir,River Suir,bilingual,ABH,river,Kilkenny | Tipperary | Waterford,Kilkenny | Tipperary | Waterford,CON:Kilkenny | CON:Waterford | CON:Tipperary,52.69567139928993,-7.907546644774653,True,plausible_cross_boundary_feature
67264,https://www.logainm.ie/67264.aspx,Sliabh Ardach,Slieveardagh Hills | Slievardagh Hills,bilingual,SL,mountain or mountain range,Kilkenny | Tipperary,Kilkenny | Tipperary,CON:Kilkenny | CON:Tipperary,52.644456021605805,-7.531623808753891,True,plausible_cross_boundary_feature
101065,https://www.logainm.ie/101065.aspx,An Cheacha,Caha Mountains,bilingual,SL,mountain or mountain range,Cork | Kerry,Cork | Kerry,CON:Kerry | CON:Cork | BAR:Bear | BAR:Glanarought,51.73465395727389,-9.737263467520009,True,plausible_cross_boundary_feature
101183,https://www.logainm.ie/101183.aspx,An Fhéil,River Feale,bilingual,ABH,river,Cork | Kerry | Limerick,Cork | Kerry | Limerick,CON:Kerry | BAR:Trughanacmy | PAR:Brosna | CON:Cork | CON:Limerick,52.376970599679694,-9.431900491075368,True,plausible_cross_boundary_feature
101200,https://www.logainm.ie/101200.aspx,An Gháile,Galey River,bilingual,ABH,river,Kerry | Limerick,Kerry | Limerick,CON:Kerry | BAR:Iraghticonnor | PAR:Galey | CON:Limerick,52.449377443875996,-9.390113459618837,True,plausible_cross_boundary_feature
101224,https://www.logainm.ie/101224.aspx,Bealach Scairte,Healy Pass,bilingual,BEAR,pass,Cork | Kerry,Cork | Kerry,CON:Kerry | BAR:Glanarought | PAR:Tuosist | CON:Cork | BAR:Bear | BF:Coolcreen,51.72133,-9.75644,True,plausible_cross_boundary_feature
101226,https://www.logainm.ie/101226.aspx,Cnoc Daod,Knockday or Hungry Hill,bilingual,SL,mountain or mountain range,Cork | Kerry,Cork | Kerry,CON:Cork | BAR:Bear | CON:Kerry | BAR:Glanarought | PAR:Killaconenagh | PAR:Tuosist | BF:Rossmackowen Commons,51.6798787337917,-9.79300911209099,True,plausible_cross_boundary_feature
102004,https://www.logainm.ie/102004.aspx,An Dúghlais,Douglas River,bilingual,ABH,river,Carlow | Wicklow,Carlow | Wicklow,CON:Carlow | BAR:Rathvilly | PAR:Rathvilly | CON:Wicklow,52.725420000000014,-6.747600000000001,True,plausible_cross_boundary_feature
102019,https://www.logainm.ie/102019.aspx,Bearna an Scalaigh,Scullogue Gap,bilingual,BEAR,pass,Carlow | Wexford,Carlow | Wexford,CON:Carlow | CON:Wexford | BAR:Idrone East | BAR:Scarawalsh | PAR:Kiltennell | PAR:Templeshanbo,52.57679999999999,-6.79939,True,plausible_cross_boundary_feature
103005,https://www.logainm.ie/103005.aspx,Loch Cinnéile,Lough Kinale,bilingual,L,lake or lakes,Cavan | Longford | Westmeath,Cavan | Longford | Meath | Westmeath,CON:Cavan | CON:Westmeath | CON:Longford | BAR:Clanmahon | BAR:Granard | BAR:Fore | PAR:Drumlumman | PAR:Abbeylara | PAR:Foyran,53.7770960766166,-7.408363001755109,True,plausible_cross_boundary_feature
105009,https://www.logainm.ie/105009.aspx,Bréifne,Breffni,bilingual,D,locality,Cavan | Leitrim,Cavan | Leitrim,CON:Cavan | CON:Leitrim,0,0,False,plausible_cross_boundary_feature
105022,https://www.logainm.ie/105022.aspx,Binn Chuilceach,Cuilcagh,bilingual,SL,mountain or mountain range,Cavan | Fermanagh,Cavan | Fermanagh,CON:Cavan | CON:Fermanagh | BAR:Tullyhaw | BAR:Clanawley | PAR:Kinawley | PAR:Kinawley,54.2007169978079,-7.816101809870669,True,plausible_cross_boundary_feature
105030,https://www.logainm.ie/105030.aspx,Loch na nGoincíní,Guinikin Lough,bilingual,L,lake or lakes,Cavan | Longford,Cavan | Longford,CON:Cavan | CON:Longford | BAR:Tullyhunco | BAR:Granard | PAR:Killashandra | PAR:Killoe | BF:Drumnawall | BF:Drumhalry,53.91698749400631,-7.5920592418303094,True,plausible_cross_boundary_feature
105050,https://www.logainm.ie/105050.aspx,Loch Síleann,Lough Sheelin,bilingual,L,lake or lakes,Cavan | Westmeath,Cavan | Meath | Westmeath,CON:Cavan | CON:Westmeath | BAR:Clanmahon | BAR:Fore | PAR:Ballymachugh | PAR:Drumlumman | PAR:Kilbride | PAR:Foyran,53.8035668434703,-7.316910793963312,True,plausible_cross_boundary_feature
106014,https://www.logainm.ie/106014.aspx,An Abhainn Dubh | Séile,River Blackwater,bilingual,ABH,river,Cavan | Meath,Cavan | Meath,CON:Meath | BAR:Kells Upper | PAR:Teltown | BF:Teltown | CON:Cavan,53.70477824079496,-6.788377490490204,True,plausible_cross_boundary_feature
106078,https://www.logainm.ie/106078.aspx,An Mháiteog,Mattock River,bilingual,ABH,river,Louth | Meath,Louth | Meath,CON:Louth | CON:Meath,0,0,False,plausible_cross_boundary_feature
106097,https://www.logainm.ie/106097.aspx,Droichead Uí Dhálaigh,O'Daly's Bridge,bilingual,DR,bridge,Cavan | Meath,Cavan | Meath,CON:Cavan | CON:Meath | BAR:Castlerahan | BAR:Kells Upper | PAR:Castlerahan | PAR:Kilskeer | PAR:Loughan or Castlekeeran,53.76883228271731,-7.011098710505567,True,plausible_cross_boundary_feature
106126,https://www.logainm.ie/106126.aspx,Abhainn Áth na gCloch,Stonyford River,bilingual,ABH,river,Meath | Westmeath,Meath | Westmeath,CON:Meath | BAR:Lune | PAR:Kildalkey | PAR:Killaconnigan | CON:Westmeath,53.52622000000001,-6.9063,True,plausible_cross_boundary_feature
108016,https://www.logainm.ie/108016.aspx,An Daoil,River Deel,bilingual,ABH,river,Meath | Westmeath,Meath | Westmeath,CON:Westmeath | BAR:Delvin | BAR:Farbill | CON:Meath,53.4867513122319,-6.99054208304964,True,plausible_cross_boundary_feature
109015,https://www.logainm.ie/109015.aspx,Móin Alúine,Bog of Allen,bilingual,POR,bog,Kildare | Offaly,Kildare | Offaly,CON:Kildare | CON:Offaly,53.226801520326504,-7.0715440759915005,True,plausible_cross_boundary_feature
110012,https://www.logainm.ie/110012.aspx,Béal Átha an Chatha,Battle Bridge | Battlebridge,bilingual,ID,population centre,Leitrim | Roscommon,Leitrim | Roscommon,CON:Roscommon | BAR:Boyle | PAR:Tumna | BF:Lustia | CON:Leitrim,53.996502913189495,-8.080799813315664,True,administrative_boundary_review
110013,https://www.logainm.ie/110013.aspx,Loc Bhéal Átha an Chatha,Battle Bridge Lock | Battlebridge Lock,bilingual,GS,man-made feature,Leitrim | Roscommon,Leitrim | Roscommon,CON:Roscommon | BAR:Boyle | PAR:Tumna | BF:Lustia | CON:Leitrim,53.99463485364062,-8.079271164170166,True,manual_review
110018,https://www.logainm.ie/110018.aspx,Droichead Bhéal an tSnámha,Bellantra Bridge,bilingual,DR,bridge,Leitrim | Roscommon,Leitrim | Roscommon,CON:Leitrim | CON:Roscommon | BAR:Boyle | CBA:Ballinamore | PAR:Kilronan | TR:Drumshanbo | BF:Mahanagh | BF:Aghafin,53.85399746768999,-7.805511628683035,True,plausible_cross_boundary_feature
110035,https://www.logainm.ie/110035.aspx,Clann Chonnmhaigh,Clanconway,bilingual,D,locality,Galway | Roscommon,Galway | Roscommon,CON:Galway | CON:Roscommon,0,0,False,plausible_cross_boundary_feature
111196,https://www.logainm.ie/111196.aspx,Cnoc an Tobair,Holywell Hill,bilingual,CN,hill or hills,Derry | Donegal,Derry | Donegal,CON:Derry | CON:Donegal | BAR:Raphoe North | BAR:North-West Liberties of Derry | CBA:Inishowen | PAR:Killea | PAR:Templemore | TR:Killea | BF:Altaghaderry | BF:Whitehouse | BF:Ballymagrorty,54.99878460000001,-7.398251400000002,True,plausible_cross_boundary_feature
112066,https://www.logainm.ie/112066.aspx,Loch Gile,Lough Gill,bilingual,L,lake or lakes,Leitrim | Sligo,Leitrim | Sligo,CON:Leitrim | CON:Sligo,54.2541557425522,-8.383617065000012,True,plausible_cross_boundary_feature
112109,https://www.logainm.ie/112109.aspx,Uí Fhiachrach,,irish_only,D,locality,Mayo | Sligo,Mayo | Sligo,CON:Mayo | CON:Sligo,0,0,False,plausible_cross_boundary_feature
113005,https://www.logainm.ie/113005.aspx,Loch Airt,Art's Lough,bilingual,L,lake or lakes,Cork | Wicklow,Cork | Wicklow,CON:Wicklow | CON:Cork | BAR:Ballinacor South | CTH:Cork | CBA:Arklow | PAR:Ballinacor | TR:Knockrath | BF:Ballinaskea,52.9782547512533,-6.425450834614591,True,plausible_cross_boundary_feature
113063,https://www.logainm.ie/113063.aspx,An Doiríoch,Derry River,bilingual,ABH,river,Carlow | Wexford | Wicklow,Carlow | Wexford | Wicklow,CON:Carlow | CON:Wicklow | CON:Wexford,52.7272776086107,-6.549244224555811,True,plausible_cross_boundary_feature
113117,https://www.logainm.ie/113117.aspx,,Knocknagun,english_only,SL,mountain or mountain range,Dublin | Wicklow,Dublin | Wicklow,CON:Dublin | CON:Wicklow | BAR:Rathdown | BAR:Rathdown | PAR:Kiltiernan | PAR:Powerscourt | BF:Boranaraltry | BF:Tonygarrow,53.20601971710191,-6.25918510256618,True,plausible_cross_boundary_feature
113156,https://www.logainm.ie/113156.aspx,,Prince William's Seat,english_only,CARN,cairn,Dublin | Wicklow,Dublin | Wicklow,CON:Dublin | CON:Wicklow | BAR:Rathdown | BAR:Rathdown | PAR:Kiltiernan | PAR:Powerscourt | BF:Glencullen Mountain | BF:Cloon,53.202118996572494,-6.23838762349447,True,plausible_cross_boundary_feature
116018,https://www.logainm.ie/116018.aspx,Abhainn na hEoghancha,Annalee River,bilingual,ABH,river,Cavan | Monaghan,Cavan | Monaghan,CON:Cavan | CON:Monaghan | BAR:Clankee | BAR:Tullygarvey | BAR:Cremorne | PAR:Drumgoon | PAR:Kildrumsherdan | PAR:Larah | PAR:Shercock | PAR:Knockbride | PAR:Aghnamullen,54.0461509265624,-7.312938594468872,True,plausible_cross_boundary_feature
116032,https://www.logainm.ie/116032.aspx,Abhainn Áit Tí Uí Chorráin,Attychraan River or River Funshion,bilingual,ABH,river,Limerick | Tipperary,Limerick | Tipperary,CON:Limerick | CON:Tipperary,0,0,False,plausible_cross_boundary_feature
116041,https://www.logainm.ie/116041.aspx,Abha na Sceartán,Awnaskirtaun River,bilingual,ABH,river,Cork | Kerry,Cork | Kerry,CON:Kerry | BAR:Magunihy | PAR:Kilcummin | BF:Awnaskirtaun | CON:Cork,0,0,False,plausible_cross_boundary_feature
116044,https://www.logainm.ie/116044.aspx,Abhainn Bhaile an Doire,Ballinderry River,bilingual,ABH,river,Derry | Tyrone,Derry | Tyrone,CON:Derry | BAR:Loughinsholin | PAR:Ballinderry | BF:Ballinderry | CON:Tyrone,54.6334290950422,-6.63709369449346,True,plausible_cross_boundary_feature
116060,https://www.logainm.ie/116060.aspx,An Ruarach,Barora River,bilingual,ABH,river,Cavan | Meath,Cavan | Meath,CON:Cavan | CON:Meath,53.80283716133698,-6.920364171516716,True,plausible_cross_boundary_feature
116075,https://www.logainm.ie/116075.aspx,An Abhainn Dubh,Black River,bilingual,ABH,river,Galway | Mayo,Galway | Mayo,CON:Galway | CON:Mayo,53.52216439225321,-9.07061806724904,True,plausible_cross_boundary_feature
116087,https://www.logainm.ie/116087.aspx,An Abhainn Dubh,Blackwater River,bilingual,ABH,river,Cavan | Leitrim,Cavan | Leitrim,BAR:Tullyhaw | BAR:Carrigallen | CON:Cavan | CON:Leitrim,54.101741262881426,-7.751024082514787,True,plausible_cross_boundary_feature
116101,https://www.logainm.ie/116101.aspx,An Bhradóg,Bradoge River,bilingual,ABH,river,Donegal | Fermanagh | Leitrim,Donegal | Fermanagh | Leitrim,CON:Donegal | CON:Fermanagh | CON:Leitrim,54.456789128774794,-8.17733376587509,True,plausible_cross_boundary_feature
116104,https://www.logainm.ie/116104.aspx,An Bhréanach,Breanagh,bilingual,ABH,river,Cork | Kerry,Cork | Kerry,CON:Kerry | CON:Cork | BAR:Duhallow | BAR:Trughanacmy | PAR:Kilmeen | PAR:Brosna,52.283560443602674,-9.213958644887333,True,plausible_cross_boundary_feature
116130,https://www.logainm.ie/116130.aspx,Abhainn Cheathrú na hAille,Cahernahallia River,bilingual,ABH,river,Limerick | Tipperary,Limerick | Tipperary,CON:Limerick | CON:Tipperary | BAR:Coonagh | BAR:Clanwilliam | PAR:Castletown | PAR:Toem,52.5940255536802,-8.203732452552268,True,plausible_cross_boundary_feature
116154,https://www.logainm.ie/116154.aspx,An Chláideach,Cladagh or Swanlinbar River,bilingual,ABH,river,Cavan | Fermanagh,Cavan | Fermanagh,BAR:Tullyhaw | PAR:Kinawley | CON:Cavan | CON:Fermanagh,54.16466876656229,-7.75501549082076,True,plausible_cross_boundary_feature
116159,https://www.logainm.ie/116159.aspx,Abhainn na Coigríche,Clarbane River,bilingual,ABH,river,Armagh | Monaghan,Armagh | Monaghan,CON:Armagh | CON:Monaghan | BAR:Cremorne | BAR:Fews Upper,54.096761785190246,-6.6710595218906805,True,plausible_cross_boundary_feature
116170,https://www.logainm.ie/116170.aspx,An Chlóideach,Clodiagh River,bilingual,ABH,river,Laois | Offaly,Laois | Offaly,CON:Offaly | BAR:Ballycowan | CON:Laois | BAR:Tinnahinch | PAR:Lynally,53.18924206972767,-7.5810674749568125,True,plausible_cross_boundary_feature
116185,https://www.logainm.ie/116185.aspx,An Chlaoideach,Clydagh River,bilingual,ABH,river,Cork | Kerry,Cork | Kerry,CON:Kerry | BAR:Magunihy | CON:Cork | BAR:Muskerry East | PAR:Killaha,52.0010086739841,-9.33677305194792,True,plausible_cross_boundary_feature
116198,https://www.logainm.ie/116198.aspx,Abhainn Choill Chú,County River | Kilcoo River,bilingual,ABH,river,Fermanagh | Leitrim,Fermanagh | Leitrim,CON:Fermanagh | CON:Leitrim,54.3895003735119,-8.0923706011674,True,plausible_cross_boundary_feature
116200,https://www.logainm.ie/116200.aspx,Abhainn an Chontae,County Water,bilingual,ABH,river,Armagh | Monaghan,Armagh | Monaghan,CON:Armagh | CON:Monaghan | BAR:Cremorne | BAR:Fews Upper | PAR:Muckno | PAR:Newtownhamilton,54.15212560297431,-6.669152968003081,True,plausible_cross_boundary_feature
116209,https://www.logainm.ie/116209.aspx,An Abhainn Dubh,Cullies River,bilingual,ABH,river,Cavan | Leitrim,Cavan | Leitrim,CON:Leitrim | BAR:Carrigallen | PAR:Carrigallen | BF:Cullies | CON:Cavan,53.967294667644,-7.600978868637139,True,plausible_cross_boundary_feature
116216,https://www.logainm.ie/116216.aspx,An Eidhneach,Cushina River,bilingual,ABH,river,Kildare | Offaly,Kildare | Offaly,CON:Offaly | BAR:Coolestown | CBA:Edenderry | PAR:Clonsast | TR:Bracknagh | BF:Cushina | CON:Kildare,53.1821049419074,-7.1024294095289005,True,plausible_cross_boundary_feature
116218,https://www.logainm.ie/116218.aspx,Abhainn Dealgan,Dalgin River,bilingual,ABH,river,Galway | Mayo,Galway | Mayo | Roscommon,CON:Galway | BAR:Dunmore | CON:Mayo | BAR:Clanmorris | PAR:Addergoole | PAR:Kilvine | BF:Russelstown,53.6181637964113,-8.86882943087692,True,plausible_cross_boundary_feature
116227,https://www.logainm.ie/116227.aspx,An Níth,River Dee,bilingual,ABH,river,Louth | Meath,Louth | Meath,CON:Louth | CON:Meath,53.85859004118739,-6.464788810975361,True,plausible_cross_boundary_feature
116234,https://www.logainm.ie/116234.aspx,An Daoirín,Derreen River,bilingual,ABH,river,Carlow | Wicklow,Carlow | Wicklow,CON:Carlow | CON:Wicklow,52.7740812574184,-6.710710762621251,True,plausible_cross_boundary_feature
116240,https://www.logainm.ie/116240.aspx,An Abhainn Bheag,Derryhippoo River,bilingual,ABH,river,Galway | Roscommon,Galway | Roscommon,CON:Roscommon | BAR:Ballymoe | PAR:Kilbegnet | BF:Derryhippoo | CON:Galway,53.6067915886482,-8.342415859080972,True,plausible_cross_boundary_feature
116259,https://www.logainm.ie/116259.aspx,Abhainn an Droma Mhóir,Dromore River,bilingual,ABH,river,Cavan | Monaghan,Cavan | Monaghan,CON:Monaghan | BAR:Dartree | PAR:Ematris | BF:Dromore West | BF:Dromore East | CON:Cavan,54.0977939165072,-6.991049863163039,True,plausible_cross_boundary_feature
116264,https://www.logainm.ie/116264.aspx,An Duibh | Dubh,Duff River,bilingual,ABH,river,Leitrim | Sligo,Leitrim | Sligo,CON:Leitrim | CON:Sligo | BAR:Rosclogher | BAR:Carbury | PAR:Rossinver | PAR:Rossinver,54.4141515165538,-8.23208428975343,True,plausible_cross_boundary_feature
116294,https://www.logainm.ie/116294.aspx,Abhainn Fhiodh Gaibhle,Figile River,bilingual,ABH,river,Kildare | Offaly,Kildare | Offaly,CON:Offaly | BAR:Coolestown | PAR:Clonsast | CON:Kildare,53.209172502751905,-7.116833100061762,True,plausible_cross_boundary_feature
116297,https://www.logainm.ie/116297.aspx,An Fhinn,Finn River,bilingual,ABH,river,Fermanagh | Monaghan,Fermanagh | Monaghan,CON:Fermanagh | CON:Monaghan,54.180152050756,-7.1881779383202895,True,plausible_cross_boundary_feature
116357,https://www.logainm.ie/116357.aspx,An Ghrís,Greese,bilingual,ABH,river,Kildare | Wicklow,Kildare | Wicklow,CON:Kildare | BAR:Kilkea and Moone | PAR:Dunmanoge | BAR:Narragh and Reban East | PAR:Belan | PAR:Kilkea | PAR:Moone | PAR:Timolin | BF:Castleroe West | CON:Wicklow,53.0386887534057,-6.829068063992609,True,plausible_cross_boundary_feature
116408,https://www.logainm.ie/116408.aspx,An Lír,Lerr River,bilingual,ABH,river,Carlow | Kildare,Carlow | Kildare,CON:Kildare | BAR:Kilkea and Moone | PAR:Ballaghmoon | PAR:Castledermot | BF:Ballaghmoon | CON:Carlow,52.874992341709394,-6.91568035772408,True,plausible_cross_boundary_feature
116422,https://www.logainm.ie/116422.aspx,Abhainn na Loinge,Lung River,bilingual,ABH,river,Mayo | Roscommon,Mayo | Roscommon,CON:Mayo | CON:Roscommon,53.885061295572896,-8.56274164831831,True,plausible_cross_boundary_feature
